이름,종류,위도,경도,도로명주소,전화번호,휴무,영업시간
우리덕구동물병원,동물병원,37.63456957,126.926835,서울특별시 은평구 진관2로 77,269538275,매주 일요일,"월~금 10:00~19:00, 토 10:00~17:00"
우리동네 약국,동물약국,34.96752942,127.570139,전라남도 광양시 광양읍 대림오성로 63,619123188,"매주 일요일, 법정공휴일","월~금 09:30~20:30, 토 09:30~19:00"
우리동네개냥이,반려동물용품,35.17814045,129.053307,부산광역시 부산진구 성지로 85-1,7077209110,매주 일요일,월~토 10:30~20:00
우리동네개밥하우스,반려동물용품,37.45867186,126.653653,인천광역시 미추홀구 독정이로 31,328881882,연중무휴,매일 10:00~22:00
우리동네동물병원,동물병원,37.28878161,127.111228,경기도 용인시 기흥구 새천년로16번길 3-2,312810811,매주 일요일,"월~금 09:30~19:30, 토 09:30~14:30"
우리동네맘약국,동물약국,37.51521881,126.840692,서울특별시 양천구 남부순환로 603,50713738466,매주 일요일,"월~금 09:00~19:30, 토 09:00~15:00"
우리동네멍냥마트 양산남부시장점,반려동물용품,35.3438276,129.036539,경상남도 양산시 삼일로 84,15331581,연중무휴,매일 00:00~24:00
우리동네문멍구,반려동물용품,37.38034001,127.129425,경기도 성남시 분당구 중앙공원로40번길 4,50713465422,연중무휴,매일 00:00~24:00
우리동네약국,동물약국,37.32341531,127.981673,강원도 원주시 입춘로 110,337331668,"매주 토, 일, 법정공휴일",월~금 09:00~18:00
우리동네약국,동물약국,35.95325,126.984459,전라북도 익산시 동서로63길 25,638344174,법정공휴일,"월~금 10:00~22:00, 토 10:00~20:00, 일 12:00~20:00"
우리동네온누리약국,동물약국,35.16386196,126.803547,광주광역시 광산구 사암로215번길 85,623666594,"매주 일요일, 법정공휴일","월~금 08:30~18:00, 토 08:30~13:00"
우리동네이화약국,동물약국,37.35897261,127.159946,경기도 광주시 신현로 121,50713213500,"매주 일요일, 법정공휴일","월~금 09:00~19:30, 토 09:00~15:00"
우리동네펫 금정역점,반려동물용품,37.37183493,126.942463,경기도 군포시 산본천로226번길 1,313977179,연중무휴,매일 11:00~21:30
우리동네현대약국,동물약국,37.01041166,127.088016,경기도 평택시 세교6로 45,3180940110,"매주 토, 일, 법정공휴일",월~금 10:00~20:00
우리동물메디컬센터,동물병원,37.47973845,126.904738,서울특별시 금천구 남부순환로 1386,28537582,연중무휴,매일 00:00~24:00
우리동물병원,동물병원,37.61091297,127.022536,서울특별시 성북구 삼양로 84,29898575,매주 일요일,"월~금 09:30~19:00, 토 09:30~15:00"
우리동물병원,동물병원,37.57870571,127.015644,서울특별시 종로구 지봉로 96-3,236761190,연중무휴,매일 10:00~20:00
우리동물병원,동물병원,37.57090094,126.961301,서울특별시 서대문구 통일로 197,23936675,매주 일요일,"월~금 10:00~19:30, 토 10:00~15:30"
우리동물병원,동물병원,37.71082846,126.557165,경기도 김포시 월곶면 군하로 187,,,
우리동물병원,동물병원,37.89155529,127.198783,경기도 포천시 중앙로 50,315360229,,
우리동물병원,동물병원,37.37131457,127.113978,경기도 성남시 분당구 백현로156번길 17-2,317195725,매주 일요일,"월~금 10:00~18:00, 토 10:00~16:00"
우리동물병원,동물병원,37.40010793,126.933315,경기도 안양시 동안구 비산로 18,314653375,매주 일요일,"월~금 10:00~20:00, 토 10:00~17:30"
우리동물병원,동물병원,37.25378722,127.110213,경기도 용인시 기흥구 한보라2로14번길 4-14,312862275,매주 일요일,"월~금 09:30~19:00, 토 09:30~17:00"
우리동물병원,동물병원,37.28044473,127.449891,경기도 이천시 영창로 246,316340052,,
우리동물병원,동물병원,37.00419829,127.26868,경기도 안성시 장기1길 5,316750722,매주 일요일,"월~금 09:00~18:30, 토 09:00~15:00"
우리동물병원,동물병원,37.14027925,127.073793,경기도 오산시 경기도대로 174,313738486,매주 일요일,"월~금 09:30~19:00, 토 09:30~16:00"
우리동물병원,동물병원,37.20879258,126.815437,경기도 화성시 남양읍 남양시장로 54,313573924,매주 일요일,"월~금 10:00~19:00, 토 변동"
우리동물병원,동물병원,37.54888842,126.676699,인천광역시 서구 서곶로 349,325660075,매주 일요일,"월~화, 목~금 10:30~20:00, 토 10:30~18:00, 수 10:30~19:00"
우리동물병원,동물병원,37.85534539,127.751658,강원도 춘천시 동내면 춘천순환로 70,332637502,매주 일요일,"월~금 09:00~18:00, 토 09:00~13:00"
우리동물병원,동물병원,36.7817289,127.57896,충청북도 증평군 증평읍 중앙로 170-3,438364020,"매주 토, 일",월~금 09:00~18:00
우리동물병원,동물병원,36.66374604,127.37453,충청북도 청주시 흥덕구 옥산면 옥산시내1길 29,432601684,연중무휴,매일 09:00~19:00
우리동물병원,동물병원,36.6289675,127.506558,충청북도 청주시 상당구 중고개로 305,432237582,"매주 일요일, 법정공휴일","월~금 09:30~18:30, 토 09:30~16:00"
우리동물병원,동물병원,36.80222122,127.13153,충청남도 천안시 서북구 쌍용대로 51,415719318,"1째주, 3째주 일요일","월~금 09:30~20:00, 토~일 10:00~19:00"
우리동물병원,동물병원,36.82701779,126.733225,충청남도 당진시 합덕읍 남부로 1409,50714057951,,
우리동물병원,동물병원,36.33785254,128.128353,경상북도 상주시 청리면 청리중앙로 105,,,
우리동물병원,동물병원,35.64844192,128.733642,경상북도 청도군 화양읍 청화로 55,543733366,,
우리동물병원,동물병원,35.84504923,128.735061,경상북도 경산시 대정길 37-1,,,
우리동물병원,동물병원,35.96468716,128.938253,경상북도 영천시 시장4길 41-1,543367772,,
우리동물병원,동물병원,36.2805045,128.332926,경상북도 구미시 선산읍 신기2길 58-9,,,
우리동물병원,동물병원,35.84454659,128.599672,대구광역시 남구 봉덕로 84,537417573,매주 일요일,월~토 09:30~18:30
우리동물병원,동물병원,35.20277232,129.119241,부산광역시 해운대구 선수촌로 101,515287581,매주 일요일,"월~금 09:30~18:30, 토, 법정공휴일 09:30~15:00"
우리동물병원,동물병원,35.68297668,127.921856,경상남도 거창군 거창읍 거함대로5길 71,,,
우리동물병원,동물병원,35.56076647,128.159796,경상남도 합천군 합천읍 문화로 55,559325279,매주 일요일,"월~금 09:00~18:00, 토 09:00~13:00"
우리동물병원,동물병원,35.25475102,128.612172,경상남도 창원시 의창구 팔용로 425,556097582,매주 일요일,"월~금 10:00~19:00, 토 10:00~18:00"
우리동물병원,동물병원,35.05694034,127.963341,경상남도 사천시 곤양면 서삼로 22-1,558523488,,
우리동물병원,동물병원,35.19199129,128.066133,경상남도 진주시 신안로 165,557485487,,
우리동물병원,동물병원,35.80314253,126.884193,전라북도 김제시 남북로 213-1,635472670,매주 일요일,"월~금 09:00~17:00, 토 09:00~12:00"
우리동물병원,동물병원,35.80616803,127.119433,전라북도 전주시 완산구 용머리로 86,632263333,매주 일요일,"월~금 09:00~20:00, 토 09:30~19:00"
우리동물병원,동물병원,35.53844064,127.328579,전라북도 임실군 오수면 오수4길 5,636425550,,
우리동물병원,동물병원,35.29622775,126.780903,전라남도 장성군 장성읍 영천로 117-1,613947588,,
우리동물병원,동물병원,35.26012529,126.663572,전라남도 장성군 삼계면 사창로 79-1,613940078,,
우리동물병원,동물병원,35.27990575,127.294814,전라남도 곡성군 곡성읍 읍내10길 9,619349825,연중무휴,"월~금 09:00~17:00, 토~일 10:00~13:00"
우리동물병원,동물병원,35.02078824,126.412677,전라남도 무안군 현경면 현해로 77,,,
우리동물병원,동물병원,34.80726041,126.424151,전라남도 목포시 비파로 104,612817520,매주 일요일,"월~금 09:30~19:00, 토 09:30~17:00"
우리동물병원,동물병원,34.75424264,127.707148,전라남도 여수시 여서1로 91,616534031,,
우리동물약품,반려동물용품,37.53579491,127.209749,경기도 하남시 신장로 70,323435123,,
우리동생 동물병원,동물병원,37.56205063,126.915777,서울특별시 마포구 월드컵북로12길 22,23353333,연중무휴,"월~금 10:00~20:00, 토~일부 법정공휴일 10:00~18:00"
우리동생 동물병원,동물병원,37.51973054,127.050503,서울특별시 강남구 학동로81길 9,23353333,매주 일요일,월~토 10:00~20:00
우리두리약국,동물약국,36.47261362,127.277998,세종특별자치시 한누리대로 2257,448641422,법정공휴일,"월~금 09:00~20:00, 토 09:00~16:00, 일 10:00~15:00"
우리들 동물병원,동물병원,37.41013013,127.130152,경기도 성남시 분당구 야탑로 103,317067588,매주 일요일,"월~금 10:00~19:00, 토 변동"
우리들 약국,동물약국,37.53801957,127.052464,서울특별시 성동구 성덕정길 79,7075226252,"매주 토, 일",월~금 9:30~18:30
우리들 온누리약국,동물약국,34.81213526,126.465463,전라남도 무안군 삼향읍 남악4로 71,612859526,"매주 토, 일, 법정공휴일",월~금 09:00~17:00
우리들동물메디컬센터,동물병원,37.5222348,126.860466,서울특별시 양천구 신월로 355,226427588,연중무휴,매일 00:00~24:00
우리들동물병원,동물병원,34.88731641,128.624393,경상남도 거제시 고현로 107,556357682,,
우리들동물병원,동물병원,35.99229287,127.049501,전라북도 익산시 금마면 미륵사지로 68,638347585,,
우리들동물약국,동물약국,37.49903511,126.719097,인천광역시 부평구 부흥로 245,325071530,"매주 일요일, 법정공휴일","월~금 09:00~19:00, 토 09:00~17:00"
우리들동물약품,동물병원,35.0721246,128.081649,경상남도 사천시 정동면 진삼로 1344,558532525,"매주 일요일, 법정공휴일",월~토 08:30~18:00
우리들동물종합병원,동물병원,37.64349621,127.065741,서울특별시 노원구 동일로 1280,29798275,매주 일요일,"월~금 10:00~19:30, 토 10:00~18:30"
우리들약국,동물약국,37.63097668,127.061026,서울특별시 노원구 월계로 370,29773225,연중무휴,"월~금 08:00~21:30, 토 08:00~18:00, 일 13:00~18:00"
우리들약국,동물약국,37.6069497,127.029115,서울특별시 성북구 동소문로46길 6,29113336,연중무휴,"월~금 09:00~22:00, 토~일, 법정공휴일 09:00~17:00"
우리들약국,동물약국,37.60226596,126.915562,서울특별시 은평구 연서로 35,7073117169,매주 일요일,"월~금 08:30~18:00, 토 08:30~14:00"
우리들약국,동물약국,37.55689564,127.090243,서울특별시 광진구 영화사로 30,24527120,"매주 일요일, 법정공휴일","월~금 09:00~20:40, 토 09:00~17:00"
우리들약국,동물약국,37.51194901,127.113577,서울특별시 송파구 백제고분로 466,24843230,"매주 일요일, 법정공휴일","월~금 09:00~19:00, 토 09:00~14:30"
우리들약국,동물약국,37.5438677,126.870654,서울특별시 양천구 목동중앙본로28길 1,226483290,"매주 일요일, 법정공휴일",월=토 08:00~21:00
우리들약국,동물약국,37.66345578,126.890785,경기도 고양시 덕양구 권율대로 900,23810099,연중무휴,"월~금 08:30~19:30, 토 08:30~16:30, 일 13:00~05:00"
우리들약국,동물약국,37.71229424,126.75964,경기도 파주시 경의로 1066,319378855,매주 일요일,"월 09:00~20:00, 화~목 09:00~21:00, 금 09:00~20:00, 토 09:10~14:10, 법정공휴일 10:00~16:00"
우리들약국,동물약국,37.37284017,126.930635,경기도 군포시 고산로677번길 40,313976822,"매주 일요일, 법정공휴일","월~금 09:00~20:30, 토 09:00~16:00"
우리들약국,동물약국,37.31905163,126.951968,경기도 의왕시 부곡시장길 29,314619462,매주 일요일,"월~금 09:30~20:30, 토 09:00~20:00, 법정공휴일 09:00~21:00"
우리들약국,동물약국,37.2518163,127.072603,경기도 수원시 영통구 봉영로 1576,312018298,매주 일요일,"월~금 10:00~23:00, 토 10:00~23:00, 법정공휴일 10:00~23:00"
우리들약국,동물약국,37.40603911,126.628963,인천광역시 연수구 아트센터대로168번길 100,328339929,"매주 일요일, 법정공휴일","월~금 09:00~18:00, 토 09:00~13:00"
우리들약국,동물약국,37.76114906,128.89987,강원도 강릉시 옥가로 53,336400106,매주 일요일,"월~금 08:00~19:30, 토 08:00~14:00"
우리들약국,동물약국,36.82428859,127.123464,충청남도 천안시 서북구 한들3로 9,415664530,"매주 일요일, 법정공휴일","월~금 09:00~18:30, 토 09:00~14:00"
우리들약국,동물약국,36.8091442,128.621289,경상북도 영주시 대학로 29,546353138,연중무휴,매일 10:00~22:00
우리들약국,동물약국,35.11374454,129.111253,부산광역시 남구 용호로 207,50714259278,매주 일요일,"월~금 09:00~20:00, 토 09:00~16:00"
우리들약국,동물약국,35.10503417,128.968993,부산광역시 사하구 낙동대로 451,512066500,연중무휴,"월~금 09:00~20:00, 토 09:00~16:00, 일 09:00~13:00, 법정공휴일 09:00~13:00"
우리들약국,동물약국,35.2439526,128.648916,경상남도 창원시 의창구 지귀로 6,552880546,연중무휴,"월~금 09:00~21:00, 토 09:00~21:00, 일 10:00~21:00, 법정공휴일 10:00~21:00"
우리들약국,동물약국,35.26186858,128.346014,경상남도 함안군 군북면 중암7길 7,555850233,"매주 일요일, 법정공휴일","월~금 08:30~18:30, 토 08:30~13:00"
우리들약국,동물약국,35.16790048,128.164473,경상남도 진주시 문산읍 동부로591번길 1,557617494,매주 일요일,"월~수, 금 08:30~18:30, 목,토 08:30~12:30"
우리들약국,동물약국,35.84321951,127.12845,전라북도 전주시 덕진구 권삼득로 303,639019128,연중무휴,"월~금 10:00~22:30, 토 10:00~22:30, 일 10:00~22:30, 법정공휴일 10:00~22:30"
우리들약국,동물약국,34.76478187,127.637901,전라남도 여수시 소라면 죽림중앙로 52,616821014,"매주 일요일, 법정공휴일","월~금 08:30~18:30, 토 08:30~13:00"
우리들온누리약국,동물약국,37.48493526,126.969896,서울특별시 동작구 사당로 196,25220993,"매주 일요일, 법정공휴일","월~금 09:00~19:00, 토 09:00~14:00"
우리들온누리약국,동물약국,37.60023437,127.174307,경기도 남양주시 다산지금로 141,315573346,"매주 토, 일, 법정공휴일",월~금 09:00~18:00
우리들온누리약국,동물약국,37.15610907,127.173656,경기도 용인시 처인구 남사읍 한숲로 84,313367789,"매주 토, 일, 법정공휴일",월~금 09:00~19:30
우리똥강아지,카페,37.63969222,126.789982,경기도 고양시 일산동구 장백로 13,319329982,연중무휴,매일 10:00~19:00
우리똥강아지,미용,35.9624223,129.402793,경상북도 포항시 남구 오천읍 문덕로 2,542936313,,
우리메디컬약국,동물약국,37.33483954,127.93015,강원도 원주시 능라동길 51,337448877,"매주 일요일, 법정공휴일","월~금 09:00~19:00, 토 09:00~15:30"
우리바다펜션,펜션,33.3082858,126.815451,제주특별자치도 서귀포시 표선면 민속해안로149번길 2,647879595,,
